Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Gabon,GAB,0.337872701,0.179101926,0.148262555,0.382775081,0.43108512,0.754041897,1.984599185,3.809681472,2.750220106,3.933434808,5.272270477,4.964107276,9.397059994,9.39979245,9.016349886,9.340069328,10.05752047,11.72012214,10.18201141,9.717557252,9.353700192,9.053758363,7.393699827,7.790114795,7.959387007,6.067907574,4.761858483,4.9724886,6.415035916,5.214077051,1.539967967,2.149249109,3.206512553,3.174780503,3.547860027,3.161277572,3.087721697,1.385317199,1.191075699,0.851980208,1.410870314,1.378109958,1.013134125,1.10214251,1.302831559,1.275531208,1.388354616,1.704158421
"Gambia, The",GMB,0.057572142,0.065857125,0.074051262,0.072896063,0.071647332,0.079077513,0.077470922,0.084173654,0.106768827,0.103934697,0.116429454,0.135316427,0.123623001,0.11960989,0.183993979,0.178423528,0.198773892,0.236351917,0.240980482,0.250372349,0.241539359,0.238087017,0.228896827,0.234470571,0.224278427,0.200310121,0.212481168,0.206655816,0.193637068,0.197364594,0.197770391,0.191553454,0.196350099,0.190889464,0.192111762,0.186783653,0.181632953,0.19157516,0.203676476,0.212033299,0.211398141,0.229181671,0.222427702,0.220950049,0.214604457,0.218039772,0.248866848,0.251025147
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.146690058,2.026478386,1.25134791,0.486454584,0.880982431,0.979139818,1.105665099,0.975944975,1.026657085,0.859400875,0.777669956,0.87166324,0.909468309,1.085503302,1.24984834,1.37374624,1.187004813
Germany,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.01031825,11.51418726,11.23048745,11.09578181,11.0375383,11.28018352,10.97483618,10.91484892,10.04219047,10.12146587,10.39171303,10.07303136,10.12499309,10.04071173,9.816930607,9.855743045,9.569344167,9.58054535
Ghana,GHA,0.19340595,0.199704941,0.232914189,0.216818259,0.218389965,0.180442647,0.183566883,0.21223534,0.199252605,0.302421912,0.257599264,0.264390714,0.26232628,0.303054849,0.27679898,0.240624455,0.291843072,0.28392725,0.249295737,0.234334379,0.270965241,0.261822085,0.303662902,0.207150554,0.258388599,0.229776302,0.24090493,0.24628214,0.232362435,0.265727961,0.265816617,0.261629984,0.289616803,0.306342822,0.319302913,0.33031849,0.358171854,0.350630511,0.350522364,0.328710928,0.352462082,0.368625879,0.368819028,0.344650837,0.323830861,0.421768854,0.42430015,0.36931379
Greece,GRC,1.169782628,1.20320119,1.445674897,1.553764446,1.991253557,2.165209851,2.249413986,2.553669959,2.903833843,2.748329714,3.149595925,3.552052128,4.17251217,4.041382514,4.29709731,4.670280089,5.049153465,5.09882429,5.37207897,5.333642555,5.213292152,5.326966418,5.640921404,5.765561878,6.100162266,5.93248835,6.346832663,6.773932665,7.352537262,7.160051756,6.59261778,7.281051655,7.22816307,7.425711182,7.446147379,7.507144389,7.847816045,8.104379744,7.961029646,8.391708638,8.566748436,8.52509501,8.684892676,8.782539955,8.886492618,8.726363103,8.774711034,8.704524319
Greenland,GRL,8.70504451,7.543542857,9.066758242,8.387287234,8.793316327,9.597580247,9.977040573,12.50497696,9.065412027,8.219137931,9.94440678,11.46412008,11.37518367,11.26028283,10.20254032,4.426961771,14.62346154,7.974979675,11.53330645,11.24936255,10.35388235,10.03974757,6.968003839,10.78529412,9.581071429,6.100242991,4.338040665,9.970492701,8.554122966,10.02489209,9.910810811,8.753056058,9.101068841,9.117945946,9.068924731,9.249499106,9.363946429,9.47798574,9.674081996,9.461120996,9.566086957,9.522319772,9.431551132,8.763015937,11.0779661,10.20512911,11.28207939,10.22083156
Grenada,GRD,0.200946922,0.27777898,0.157149285,0.233939394,0.232675204,0.309262266,0.386256149,0.425289417,0.503660894,0.466178636,0.506384109,0.507700009,0.587735607,0.393843708,0.515875249,0.521644453,0.528890319,0.576760176,0.53860668,0.536014662,0.648280739,0.670203731,0.650021376,0.633790502,0.661223754,0.732945574,0.812459716,1.04794954,1.136643075,1.257910603,1.255717666,1.321604729,1.456166253,1.661564951,1.720685283,1.747803033,2.032403329,1.883875557,2.026086785,2.022733989,2.16276258,2.122064853,2.224707667,2.111688058,2.284423852,2.384473539,2.376838093,2.368703181
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,0.329495728,0.314817206,0.337269535,0.382043763,0.41497612,0.355996715,0.394741927,0.414859345,0.430142247,0.422052332,0.436286989,0.471093734,0.496982254,0.505709433,0.56580929,0.518492334,0.582737482,0.615911354,0.683482994,0.641003376,0.550156421,0.49054494,0.419507364,0.440533454,0.443007904,0.454357996,0.479215598,0.483902979,0.486891082,0.569993761,0.553398018,0.643923306,0.591577082,0.698687839,0.715410394,0.649195734,0.724897498,0.816283064,0.813640379,0.882395557,0.923069667,0.946865818,0.882002146,0.903390988,0.955882503,0.942708669,0.967611938,0.870222556
Guinea,GIN,0.171465836,0.181043059,0.188259765,0.186298144,0.182266808,0.184719041,0.183201912,0.185402745,0.182467937,0.190692867,0.19401765,0.196869981,0.188853883,0.196615493,0.196742933,0.206369878,0.209187118,0.208358625,0.217036256,0.218846831,0.221140889,0.215047994,0.203722266,0.20400025,0.201835323,0.19767485,0.192211593,0.193174947,0.189795178,0.183369929,0.176605392,0.166155076,0.160629118,0.16945102,0.165288587,0.16301463,0.160330512,0.153231435,0.154683644,0.153368704,0.153218373,0.153840424,0.15349143,0.150981385,0.150468929,0.147844569,0.148266427,0.145772985
Guinea-Bissau,GNB,0.049245852,0.06752635,0.079687542,0.0980655,0.110434252,0.11068518,0.080159879,0.104922199,0.098367197,0.115560045,0.119476026,0.104956352,0.169846365,0.153326484,0.163773046,0.132195447,0.136781877,0.131514331,0.135945558,0.175746545,0.167043356,0.163579901,0.160661325,0.178170896,0.186952008,0.195183799,0.2029377,0.221491152,0.231827761,0.248868146,0.247428504,0.24588913,0.257865016,0.252666584,0.250898354,0.249171536,0.263132582,0.181263169,0.201897113,0.159607627,0.156553913,0.162089791,0.1896539,0.191443407,0.19304304,0.197081029,0.200834017,0.194227096
Guyana,GUY,1.279934637,1.146801475,1.014212501,1.040668982,1.683352409,1.794803043,1.959061748,1.920898223,1.931155369,2.192859264,2.055098959,2.122986099,2.438158304,2.09003448,2.438760752,2.321088915,2.491217486,2.673164235,1.964258056,2.303510561,2.321457628,1.820379484,1.628853696,1.851631973,1.888053526,1.402783837,1.772459379,1.916552266,1.64175915,1.573166274,1.551047207,1.454404621,1.456867,1.83715412,2.03504222,2.097613136,2.195949807,2.264082261,2.255856491,2.155878931,2.064575352,2.096816985,2.053925836,1.967256162,2.02948267,2.038526247,2.033778271,2.029692194
Haiti,HTI,0.075296004,0.075634289,0.06073956,0.071794218,0.07123288,0.069823087,0.058547398,0.058212958,0.068211229,0.081754587,0.084137819,0.080442304,0.084990035,0.093689784,0.094151048,0.128803453,0.132513745,0.138625305,0.135748332,0.132165937,0.131705093,0.138483733,0.146629064,0.146125217,0.147363653,0.128943477,0.13656269,0.149763869,0.148731826,0.139477074,0.137130664,0.122515234,0.087642015,0.038926352,0.119633227,0.136053187,0.173782893,0.147695707,0.156688041,0.158210793,0.17851323,0.204377672,0.191120082,0.215737866,0.222045985,0.223599071,0.249594602,0.25008268
Honduras,HND,0.356743485,0.327885867,0.322195647,0.316901711,0.319961438,0.333763463,0.35293253,0.480454698,0.449789589,0.516996081,0.481745287,0.540705284,0.516669984,0.517585743,0.537761442,0.55591328,0.606586715,0.601740652,0.549674094,0.567086866,0.4870476,0.457105013,0.503303604,0.484709623,0.451230161,0.424452,0.484828939,0.542318781,0.573992307,0.530252422,0.536899999,0.595621813,0.53721107,0.613335696,0.695895445,0.693995817,0.712587054,0.779766856,0.778539133,0.809102899,0.90010102,0.940310844,1.024199855,1.092520118,1.107683796,1.041403757,1.262147849,1.187561467
"Hong Kong SAR, China",HKG,1.064878003,1.115011194,1.242378614,1.20538264,1.336178604,1.42340092,1.627238638,1.631620691,2.008171019,2.122025006,2.264397202,2.251635464,2.191589259,2.463731254,2.469816882,2.768511952,3.104833868,3.375132726,3.222395683,3.291036717,3.605876259,3.742575933,3.931746272,4.139887364,4.217970749,4.651619303,5.057252482,5.238943777,5.337148183,4.848835305,5.022999478,5.763015602,5.953204542,5.20758475,5.136456685,4.563023231,4.754617293,5.9955733,6.471437675,6.088925581,5.655360201,5.479212793,5.952582457,5.663078352,5.951635942,5.622615683,5.770075514,5.528064119
Hungary,HUN,4.883326797,5.02503803,5.579045568,6.166240754,6.04003721,6.065040728,5.758242269,5.962915575,6.06091396,6.77148766,6.682458042,6.677025672,7.004242405,7.071735479,7.152381214,7.54942716,7.814048438,8.253547228,8.055706328,8.109349235,8.08620576,8.114608938,8.338813278,8.516383853,8.085937427,7.85827798,7.956129524,7.38591771,7.259329314,6.072083947,6.11520167,5.662462446,5.804875548,5.613937161,5.814179736,6.080941299,6.006255195,5.927380323,5.896196348,5.607354873,5.597195054,5.515692701,5.825466319,5.670398251,5.738034602,5.682166577,5.55386156,5.443044103
Iceland,ISL,6.103849097,6.57485552,7.031677377,6.927178635,7.265879991,7.650130388,7.269387324,7.916823831,6.220785862,6.798114832,7.152587604,7.101254202,8.255702558,8.093643853,7.418820162,7.745282847,8.597153278,8.612332634,8.804633752,8.181464727,7.596047756,6.8366202,6.530059879,7.578628956,6.744466767,7.388888889,7.353121098,7.620617442,7.671851518,8.130469418,7.851852427,7.248118227,7.550217082,7.553975062,7.252617136,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.64601779,7.427079472,7.35133418,7.50899007,7.024063211
India,IND,0.285375312,0.307648111,0.323688095,0.309949842,0.334351248,0.338711747,0.332384244,0.353692282,0.352185822,0.352324014,0.363308056,0.375685468,0.3779837,0.3818141,0.405405782,0.414111008,0.483966033,0.476159515,0.485394396,0.497931685,0.52313455,0.543433934,0.576402177,0.582821922,0.625201584,0.655646511,0.684997164,0.723765487,0.774734403,0.79032762,0.827271349,0.861075416,0.877262264,0.913943376,0.953924147,1.020020136,1.043357551,1.052471423,1.104347828,1.125975267,1.123643845,1.126846564,1.159173629,1.19911514,1.237784694,1.300185514,1.373443384,1.463389787
Indonesia,IDN,0.276195129,0.238095086,0.230089661,0.220549875,0.237068596,0.218976982,0.224075806,0.245301383,0.28940868,0.302656272,0.321134238,0.348092991,0.384875846,0.391713626,0.402395134,0.449920064,0.585935755,0.652197537,0.645142037,0.628461665,0.649231304,0.668160226,0.650912765,0.68111608,0.721188785,0.709972987,0.705924348,0.742456732,0.722783874,0.81133292,0.958810057,1.063322059,1.129570541,1.126852314,1.128087922,1.252320771,1.358891468,1.011410201,1.128128083,1.209586133,1.337008625,1.385708013,1.405908581,1.485859153,1.479572694,1.470668958,1.585713982,1.728140373
"Iran, Islamic Rep.",IRN,1.61890278,1.617259321,1.738806092,1.948508019,2.145163834,2.492365232,2.568875378,3.032522191,2.977721994,3.210510874,3.462942875,3.523260936,4.189479707,4.526933185,4.258407505,4.643864797,4.712223803,4.516488944,4.40790714,3.1370015,2.823833843,3.326168671,3.475827853,3.367051445,3.461065201,3.078673509,3.19147569,3.402454213,3.580689464,4.140384621,4.168702343,4.336453029,3.964051052,5.045934837,4.76794388,4.713351799,4.690721649,5.008092657,4.926562845,5.191757948,5.38479858,5.582431142,6.057996058,6.422555942,6.580426948,6.975562539,7.088166362,7.447902733
Iraq,IRQ,1.151921601,1.161919047,1.175588326,1.103073217,2.276770109,3.162916152,2.031356155,2.104979527,2.334773868,2.385686781,2.786478737,2.761838395,2.773341796,2.711735197,2.813816677,4.014087677,3.484921894,3.270132574,3.969174749,3.307550655,2.272251219,2.11056098,2.60206601,2.630527184,2.847968418,2.955139339,3.176983791,3.961628474,4.147313319,2.888580232,2.535027363,3.206495368,3.378099522,3.691022215,3.726580557,3.225741145,3.076062307,3.162025518,3.064179954,2.979613461,3.422207949,3.411544745,3.473214931,3.67847985,3.533806353,3.547070007,3.430700299,3.410940453
Ireland,IRL,4.377964877,4.626338041,4.718965523,4.964723099,4.772847809,5.231136458,5.655047288,6.112609971,6.313294461,6.564577902,7.518940192,7.261912179,7.407792738,7.427501195,6.914247464,6.885427958,7.180491439,7.080434952,8.118213561,7.693307548,7.536837243,7.32390097,7.319167379,7.225159614,7.558736909,8.287731412,8.535478384,8.469072035,8.437942768,8.656229386,9.368178121,8.783042241,8.748478928,9.105234089,9.114557832,9.624399383,9.948545128,10.27298411,10.67934231,10.76150236,11.32373547,11.05244221,10.6830118,10.61649791,10.38769744,10.11959348,10.19319264,9.852557673
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,3.235686957,3.463899695,3.451203447,3.696632323,5.050530628,5.172018258,4.933417486,4.926836247,5.150624609,5.57448117,5.294388074,5.379353875,5.890915802,5.758395321,5.686768741,5.550839513,5.506082203,5.739004065,5.551834126,5.453220474,5.362384985,5.97399876,5.831467966,5.709022602,5.875169856,6.193553617,6.268060426,6.765210491,7.028822488,7.196290773,6.933882805,8.100612727,8.58165824,8.727718096,9.780871055,9.557263703,10.86402159,10.51399096,10.14786122,9.968362538,10.21110576,9.611223744,9.734704546,9.281942282,8.544039624,9.32541021,5.127599894,5.153206682
Italy,ITA,2.46455581,2.878496387,3.215100133,3.405053435,3.641502446,4.079440621,4.431482557,4.686612774,5.043311221,5.513392312,5.762318227,6.049321454,6.471435784,6.521514722,6.174325442,6.592316217,6.365348831,6.646489957,6.880001916,6.892484981,6.690421638,6.537992115,6.388587127,6.498251684,6.575619372,6.47489765,6.778406129,6.883012515,7.320440097,7.478659658,7.64598468,7.622908953,7.437390085,7.25085878,7.698633353,7.532403841,7.598871563,7.762744061,7.678261965,7.835265881,7.846205809,7.860477556,8.130405704,8.087464734,8.043405022,7.944632796,7.736822822,7.439454863
Jamaica,JAM,1.289731458,1.262774751,1.404915656,2.344240989,1.700154545,1.974242072,2.144633224,2.129374939,2.315557288,2.672260032,3.035152512,3.266688047,4.242373358,3.827923311,4.067765027,3.573934038,3.6164322,4.383886044,4.057131846,3.962698078,3.429068122,2.826795146,2.878549179,2.25659064,2.183285881,1.948260553,2.290119969,1.921891445,2.833359299,3.332520502,3.397173882,3.341556038,3.44763764,3.508988126,3.912452419,4.063043078,4.195084808,3.805001136,3.796214651,3.985086747,4.079780571,3.935290083,4.083599802,4.061625412,3.821405826,4.53848222,5.192564093,4.541446859
Japan,JPN,2.981979388,3.059736351,3.359320776,3.673035072,3.912905535,4.206264706,4.863557846,5.566593157,6.338523165,7.368088744,7.545561028,7.961462468,9.17708491,8.775574853,8.227098276,8.452494994,8.782468704,8.610355237,8.844283715,8.568035211,8.249752584,7.953355182,7.842790523,8.267783716,8.019759428,7.999144034,7.884901492,8.607235228,8.806983349,8.861360103,8.88145441,9.045073815,8.902433401,9.396289506,9.439560009,9.587892431,9.531041676,9.170052773,9.45819625,9.612933412,9.455570134,9.547349351,9.687296489,9.859491582,9.690531012,9.641589976,9.79244259,9.460646844
Jordan,JOR,1.098309139,1.112049163,1.221853887,1.171644557,1.261343972,1.319801488,1.107199847,1.109071008,1.225297191,1.033471485,1.053142162,1.174026591,1.304113935,1.275689611,1.377657459,1.573296666,1.625691759,1.80165159,1.807899445,2.167245759,2.586191338,2.666620673,2.998227938,3.274183115,3.230122163,3.382353134,3.395131764,3.15949118,3.021435209,3.281791483,2.763955994,3.285859898,3.098134887,3.357410487,3.231680334,3.280341129,3.233516813,3.163379736,3.112699712,3.232463366,3.254252771,3.351833069,3.382956623,3.637192628,3.885535988,3.744485823,3.796530201,3.694881113
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.89544621,13.53948309,12.39428402,10.54217847,9.031502376,8.450716612,8.298092,7.803452095,8.584553321,9.954577347,10.22587952,10.31697538,11.46729498,11.70087177,12.55032645,14.68605343,15.11766117
Kenya,KEN,0.287257751,0.304274831,0.320663289,0.307306969,0.259651317,0.273277285,0.266149038,0.268509805,0.288161592,0.274072151,0.316139103,0.320479643,0.312860436,0.380883715,0.368980884,0.329338735,0.348086797,0.353037474,0.321707888,0.38095638,0.386229362,0.267336984,0.255554361,0.228098694,0.191790342,0.204144891,0.244820578,0.218740126,0.229091974,0.248353821,0.199687229,0.221258845,0.245588096,0.246091799,0.275435613,0.330908817,0.285558156,0.337972805,0.333931015,0.333334826,0.292091616,0.241995381,0.199809314,0.219689192,0.240419681,0.262022129,0.262269241,0.270242232
Kiribati,KIR,0.176703135,0.25993917,0.424958003,0.416963821,0.245558036,0.241115483,0.473692641,0.698224386,0.228787884,0.44993865,0.589711014,0.507661699,0.713746282,0.6320767,0.621525424,0.612820829,0.401741794,0.394289204,0.450930143,0.504922547,0.494276129,0.422866869,0.354199816,0.346151523,0.338492308,0.275926611,0.323999497,0.317144592,0.310537288,0.306242606,0.300725777,0.29627136,0.292474776,0.288785636,0.284822908,0.467544721,0.368020273,0.407017327,0.355484465,0.39284609,0.300046756,0.294548292,0.289143462,0.283955397,0.279047267,0.31363996,0.347242827,0.303899225
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.886234201,3.14540356,3.36185654,3.462323541,3.289563068,3.337085706,3.387067625,3.515362394,3.560522877,2.9452256,3.248365054
"Korea, Rep.",KOR,0.562192095,0.653587728,0.777581434,0.798161786,0.876455415,1.027266281,1.175705439,1.218065546,1.360773974,1.684800583,1.791548185,1.810590763,2.15017655,2.178846163,2.312181684,2.59694262,2.900708585,3.05270881,3.53627996,3.525702576,3.5916202,3.589885394,3.760443723,4.035188363,4.344486473,4.402376675,4.603441106,5.254620989,5.529572959,5.687446943,6.203932098,6.563193459,7.197328173,7.656459744,8.222592664,8.809016013,9.208675349,7.860516776,8.473423279,9.199717303,9.295690521,9.776664609,9.732157776,10.0392703,9.616486206,9.733333292,10.25157319,10.40205692
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,33.67125441,42.40558056,44.39302942,58.47220094,73.14991171,65.61880388,43.25552603,34.97311803,38.51716025,33.24996216,33.45648661,31.74753173,26.04640696,19.48689314,15.96945679,16.5528424,14.60666197,16.89708112,13.49993352,17.92004796,17.44090022,13.98243674,13.63977441,17.08950511,16.73857331,19.23966578,16.24422345,16.22894378,17.22313455,21.75763369,5.208899145,,,,30.91666252,29.28203511,29.40262936,28.96685761,28.70666863,30.4577836,27.44062265,25.47462818,28.98893965,31.75632032,34.10580456,30.59834672,29.82355551,30.11475892
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40546884,1.838898975,1.342506478,0.980997281,1.207438424,1.167312197,1.221051793,0.94243203,0.924535563,0.764529939,0.971361532,1.046301628,1.098368758,1.00436563,0.990815192,1.226416749,1.167245944
Lao PDR,LAO,0.052153858,0.059185122,0.064259942,0.073776664,0.075147842,0.095908224,0.127413854,0.065821522,0.121538006,0.212563359,0.15262704,0.171779489,0.177374675,0.098312442,0.083180712,0.072472281,0.074029461,0.073318912,0.070196156,0.057818463,0.045601457,0.046760573,0.051963642,0.051638156,0.055290187,0.055760332,0.054239931,0.052746426,0.057581309,0.055979204,0.058674068,0.062845327,0.061154003,0.064278585,0.06576739,0.109084426,0.143271427,0.174726632,0.172782192,0.199313718,0.221691349,0.240833045,0.24306399,0.246534929,0.24793646,0.259885182,0.259041185,0.254534332
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.374953047,4.708049811,4.470386497,3.877931121,3.886042043,3.468262956,3.315489629,2.821026471,2.600758538,2.910229719,2.84438114,3.048287521,3.083818924,3.11944428,3.317684668,3.483174729,3.34968011
Lebanon,LBN,1.347562866,1.394081388,1.438079154,1.519895235,1.499144245,1.585788046,1.523062369,1.5412927,1.765543338,1.584781555,2.102951128,2.199419615,2.686836934,2.65128464,2.325947848,2.196012323,1.992096593,2.044804565,2.204423876,2.210982245,2.262369173,2.161737159,2.566737586,2.455132365,2.792047149,2.686339929,2.760948676,2.654114613,2.772773574,3.085712047,3.138578502,3.627428584,3.587112003,3.786994883,3.932815551,3.898950789,4.349615411,4.439639084,4.498742694,4.102720258,4.262044023,4.146165546,4.630082271,4.210860466,4.328095558,3.667485955,3.749590314,4.103568467
Lesotho,LSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,0.141197309,0.216128189,0.296468951,0.39351955,0.441822988,0.473118155,0.460960658,0.647886508,0.908193483,1.008651246,1.030842035,0.990517658,0.946598307,1.070175613,0.89575451,0.865963802,0.839572506,0.833979097,1.045465845,1.062408714,0.975319405,0.292009208,0.334546463,0.321361009,0.326654334,0.32850879,0.346367092,0.373426534,0.309084021,0.227560742,0.136765877,0.141026172,0.158917281,0.156392744,0.15931368,0.156410106,0.150687288,0.152981992,0.150144801,0.153259064,0.170918138,0.167678655,0.175055277,0.202752528,0.232749387,0.229068678,0.195098236,0.166387496
Libya,LBY,0.854160474,0.722688045,0.972303499,0.424990908,0.625854284,1.556803662,10.52072784,16.4370049,18.59422595,16.21461334,10.40739085,7.019798937,6.442374125,3.95580981,4.696020276,6.965346966,7.497020195,7.59147038,8.902622221,8.783799869,8.957639059,9.097579102,8.569234367,7.719392084,8.161163655,8.577203173,7.993730764,8.740959913,8.783847468,9.301890963,9.60891769,8.99599953,9.271504398,8.931411408,9.600226303,8.604431932,9.815795799,9.547870928,9.199061064,9.51100333,9.580003117,8.763482021,8.873233326,8.901535647,9.028774588,9.124976713,8.99907854,9.48529649
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.986936348,4.750772617,4.746758126,4.46514675,4.367884612,4.290482015,4.563434349,3.885259168,3.4862076,3.710932895,3.808571462,3.738971485,3.878773114,4.100573938,4.211438027,4.484327314,4.505516339
Luxembourg,LUX,36.58377756,36.01262666,35.32358531,37.54828986,36.81380392,34.80352506,33.91204645,36.53351794,39.0929363,40.53289639,38.55254205,38.93410271,40.43169639,40.5895226,32.99738125,32.82430121,30.24053709,32.7288616,33.40012291,30.28056845,25.81383257,24.23766363,22.67666333,24.39670435,24.99959095,24.45960826,23.31252596,23.90988084,25.36074251,25.90956135,27.46933592,30.09899407,27.22515127,25.36434572,20.43379382,20.37000905,18.87484325,17.32046621,17.85476973,18.87710749,19.43441481,21.122183,21.96318889,24.15875746,24.35164611,23.93527168,22.59057736,21.49245472
"Macao SAR, China",MAC,0.397838165,0.526693183,0.563561882,0.64978559,0.638028863,0.693261831,0.726119442,0.711357205,0.687633506,0.818151756,0.895521095,0.908529967,0.884687336,1.068422019,1.19667138,1.028912664,1.263834239,1.709063538,1.704760416,2.144531536,2.122417751,1.85519311,2.510673072,2.133013939,2.475946119,2.834343428,3.011914319,2.870890153,2.957232603,2.874807136,2.957474161,2.872379501,3.084448575,3.274892449,3.120059936,3.496625561,3.648711836,3.75102471,3.612620554,3.787003869,3.831374286,3.393919977,3.344113473,3.673809417,3.816379651,3.308177924,3.081762437,2.574509656
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.571787216,5.318475187,5.358219107,5.520621507,5.950354815,5.362749459,6.336807696,5.858248991,6.004919638,5.951377801,5.407326969,5.576941532,5.504903743,5.518197996,5.339617765,5.531149624,5.756363385
Madagascar,MDG,0.068051331,0.073962394,0.084212426,0.086080409,0.096696238,0.098034923,0.139163019,0.146874913,0.133359898,0.148383963,0.152662948,0.186285563,0.15132669,0.16280557,0.22582406,0.128825407,0.106777175,0.12497231,0.133852487,0.187418602,0.116229854,0.111715372,0.071446225,0.100811557,0.110558381,0.117072153,0.128383705,0.124763013,0.088380298,0.087444002,0.092458228,0.08727508,0.086747223,0.103428732,0.099989588,0.104212502,0.121694224,0.120448301,0.129274293,0.121960676,0.109919204,0.075633847,0.104289439,0.111544285,0.095334795,0.092138328,0.095054101,0.097742732
Malawi,MWI,,,,0.08510725,0.087646005,0.105294714,0.087761327,0.090656673,0.086581883,0.100348687,0.107624453,0.113497033,0.115120116,0.10717862,0.109279742,0.106375685,0.112528326,0.114438722,0.105376243,0.114007953,0.094405449,0.09045598,0.085402423,0.07999899,0.076687437,0.072277303,0.067219506,0.062984921,0.062391334,0.065280466,0.06887322,0.067797092,0.071290896,0.073548909,0.07383458,0.070641039,0.073559435,0.078092201,0.091320253,0.080663343,0.078560372,0.074684305,0.07880538,0.078203969,0.071494933,0.072254356,0.070159074,0.087714037
Malaysia,MYS,,,,,,,,,,1.33848396,1.491331952,1.562962406,1.491410014,1.58393628,1.579348489,1.896318911,1.753870823,1.761590043,2.020109779,2.024028262,2.174015757,2.102286552,2.5440803,2.263063956,2.298904082,2.465138803,2.440605577,2.483956429,2.817433189,3.108032968,3.666456255,3.920945474,4.655674664,4.652749511,5.845910995,5.900792023,5.730597926,5.115331123,4.719953797,5.406947129,5.704941505,5.512019972,6.395253722,6.566522093,7.028492266,6.748553343,7.20558803,7.572802139
Maldives,MDV,,,,,,,,,,,0.030735575,0.029748674,0.028762815,0.027832595,0.053968137,0.078662291,0.102073054,0.149041816,0.193162663,0.280949523,0.294390821,0.284250006,0.295281863,0.325525139,0.353502571,0.417405252,0.403575824,0.461655417,0.585158659,0.701741436,0.763589401,1.091764615,0.910553606,0.904479232,1.105797066,1.256217515,1.415819183,1.264640899,1.733838421,1.825206049,2.072489749,2.442362878,2.085085378,2.583388318,2.297774692,2.902551274,2.959800882,2.991941671
Mali,MLI,0.022081441,0.025893596,0.032293207,0.031874074,0.035377806,0.033596561,0.038849502,0.033882325,0.027180525,0.033424638,0.037037821,0.039315895,0.042058302,0.046943428,0.051638041,0.050705078,0.060505048,0.056783889,0.060374898,0.054152742,0.053556519,0.048554501,0.054203417,0.055471819,0.050817976,0.04685677,0.043514076,0.045954174,0.049103894,0.048623477,0.049244462,0.04888654,0.048824863,0.048309373,0.047776021,0.048322891,0.050560593,0.048492021,0.0491397,0.048047847,0.046940935,0.046135828,0.043541557,0.044214401,0.0431358,0.041815164,0.041323361,0.041082601
Malta,MLT,0.901952344,1.018925594,1.273303364,1.552410895,1.483823714,1.314628807,1.671365752,2.072289704,2.145008216,2.193051379,2.180574827,2.776468838,2.669556585,2.464936622,2.193772968,2.494443609,2.616128612,3.014633344,2.890608345,3.231041071,3.586735302,4.028211281,3.01770522,4.126294265,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.150148234,6.150500242,6.252759785,7.319842941,7.225547031,7.27593114,7.960038853,8.638904583,5.682394918,6.186419232,5.413532514,6.325824114,5.806537886,6.476880542,6.415248662,6.683171676,6.334112517,6.660752964,6.213292875
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.008099306,1.059192474,1.114160708,1.245783373,1.305369327,1.294032309,1.284438304,1.276785887,1.341671481,1.267396313,1.476785886,1.547524506,1.619886298,1.622191876,1.693503695,1.620789054,1.755889676,1.886352811,1.872333585
