"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Q1Gender","Answer.Q2age","Answer.Q3eductation","Answer.Q4income","Answer.Q5ethnicity","Answer.Q6Responsible","Answer.amount","Answer.facts","Answer.responsiblePercent","Answer.test_amount","Answer.zipcode","Approve","Reject"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","224XKNQY2RCJ2OCADAUHZ0KU7382R2","A3U5LXKGCS02SW","Approved","Tue May 21 16:12:53 GMT 2013","Tue May 21 16:16:25 GMT 2013","Tue May 21 18:16:25 GMT 2013","2013/05/21 18:20:30 +0000","","","212","100% (1/1)","100% (1/1)","100% (1/1)","Male","23","Bachelors degree","$50,000 - $62,000","Asian / Pacific Islander","Yes","2000","The most important part is whether or not there will be enough proof that the appliance store installed it 6 months ago. If not, then the bar should be responsible. Clearly the injured is committing a fraud by suing for more damage than caused, thus he should be only rewarded for the arm damage.","70","15000","11220"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","22CMT6YTWX4HLZB0T049HGI67CD1WR","A2E0RGO4W3J9GF","Approved","Tue May 21 16:56:42 GMT 2013","Tue May 21 16:59:00 GMT 2013","Tue May 21 18:59:00 GMT 2013","2013/05/21 19:00:31 +0000","","","138","100% (1/1)","100% (1/1)","100% (1/1)","Male","24","Bachelors degree","Less than $12,000","White","No","4000","Seemed somewhat just","40","15000","60901"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","22IV66RLPHITLZ47SRBIE2NJFVJF70","ADFHV86AI715C","Approved","Tue May 21 16:24:49 GMT 2013","Tue May 21 16:29:03 GMT 2013","Tue May 21 18:29:03 GMT 2013","2013/05/21 18:30:32 +0000","","","254","100% (1/1)","100% (1/1)","100% (1/1)","Female","23","Bachelors degree","$25,000 - $37,000","Hispanic or Latino","No","10000","I don't think the back injury was caused by the plaintiff's ""trying to catch a TV.""  I believe that only the hairline fracture was caused by the falling TV and I figure that $10,000 will cover the cost of the ER Visit and arm cast that the plaintiff probably needed.  Also, it doesn't sound like the plaintiff missed any work due to the accident so I think $10,000 would cover it.","0","20000","21093"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","22NQ8H88MQU63NXMD891ZXX4ZB29SQ","A2IODFAWQQ8ZBS","Approved","Tue May 21 16:33:40 GMT 2013","Tue May 21 16:35:34 GMT 2013","Tue May 21 18:35:34 GMT 2013","2013/05/21 18:40:30 +0000","","","114","100% (1/1)","100% (1/1)","100% (1/1)","Female","19","Some college, no degree","Less than $12,000","White","No","30000","Enough to cover his medical bills and a little more for emotional distress.","100","2100","30080"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","23EOFXRDS4ICJW7O5TAFU11ARBDUX9","A10VDFRX9TQS17","Approved","Tue May 21 16:23:37 GMT 2013","Tue May 21 16:25:12 GMT 2013","Tue May 21 18:25:12 GMT 2013","2013/05/21 18:25:32 +0000","","","95","100% (2/2)","100% (1/1)","100% (1/1)","Male","23","Bachelors degree","$12,000 - $25,000","White","Yes","10000","somewhat both parties' fault","70","5000","53715"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","23Q24E6AUBXHEAQIXH093BZW2K60WM","A3FKV60NWC2EQ0","Approved","Tue May 21 16:52:19 GMT 2013","Tue May 21 16:56:49 GMT 2013","Tue May 21 18:56:49 GMT 2013","2013/05/21 19:00:31 +0000","","","270","100% (1/1)","100% (1/1)","100% (1/1)","Male","18","Some High School","Less than $12,000","White","No","10000","I think that the bar customer already had damage from the auto mobile accident. But, the tv made those injuries worse, and for that he should be compensated, it's only right","40","2000","07204"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","23QMNCWYB49FRA13ZTS1RONSIY0NRF","AM2V91APQ1DYH","Approved","Tue May 21 16:26:12 GMT 2013","Tue May 21 16:36:50 GMT 2013","Tue May 21 18:36:50 GMT 2013","2013/05/21 18:40:30 +0000","","","638","100% (1/1)","100% (1/1)","100% (1/1)","Male","25","Bachelors degree","Less than $12,000","White","No","7000","If Appliance Store was responsible, then they should be obligated to pay for the costs of the injury that occurred to Bar Customer, namely the hairline fracture in his arm, the visit to the ER, and perhaps some costs for pain and suffering. However, the issue of Bar Customer's bad back can't be proven to be caused by Appliance Store's negligence; in fact, the evidence suggests he had those injuries before the accident in the bar, so Appliance Store isn't obligated to pay for the costs related to his back.","30","4500","78759"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","23VHVWAVKI6251ZDJ3TZH9QHV42PHF","A11Y0MK2O2IWFL","Approved","Tue May 21 16:24:30 GMT 2013","Tue May 21 16:27:23 GMT 2013","Tue May 21 18:27:23 GMT 2013","2013/05/21 18:30:31 +0000","","","173","100% (1/1)","100% (1/1)","100% (1/1)","Male","19","Some college, no degree","Less than $12,000","White","Yes","20000","Even if all of his injuries were not a direct result of the event in question, the fact that the TV fell on him is still enough to indicate negligence","80","1500","21014"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","23YYTWX4H3H27TDOR57IEIJR0YOZ4P","A3IYKZ954SLCLL","Approved","Tue May 21 16:30:25 GMT 2013","Tue May 21 16:33:08 GMT 2013","Tue May 21 18:33:08 GMT 2013","2013/05/21 18:35:34 +0000","","","163","100% (1/1)","100% (1/1)","100% (1/1)","Male","19","Some college, no degree","Less than $12,000","White","Yes","10,000","Because its a good round number, and the evidence for the injuries claimed is dubious at best so he should not get nearly as much as he wants.","50","5,000","27403"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","24PFCD45XCET5V1YBG9NBTGPTTSZX3","A1GTTV4WVY08GE","Approved","Tue May 21 16:22:53 GMT 2013","Tue May 21 16:25:54 GMT 2013","Tue May 21 18:25:54 GMT 2013","2013/05/21 18:30:31 +0000","","","181","100% (1/1)","100% (1/1)","100% (1/1)","Male","25","Bachelors degree","$100,000 or More","White","Yes","5000","It's pretty clear from the description that he was partially at fault for trying to catch the TV, but it shouldn't have fallen. It's also pretty clear he's embellishing his injuries. They should have to pay for the cost induced by the fracture to the arm and that is all.","80","30000","30101"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","24QT3DHJHP4BVVTRMUZR0X9XS9MV2P","A2D2QC99X4UZSK","Approved","Tue May 21 16:37:21 GMT 2013","Tue May 21 16:39:47 GMT 2013","Tue May 21 18:39:47 GMT 2013","2013/05/21 18:40:31 +0000","","","146","100% (1/1)","100% (1/1)","100% (1/1)","Male","24","Bachelors degree","$37,000 - $50,000","White","Yes","5000","Bar customer was clearly lying about some his injuries. Some of them he had before hand from a car accident and was trying to milk money from the appliance store. I gave him $5k because he did receive some injuries and pain.","80","3000","02021"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","250ER9Y8TNKI4H1XNG6H02OMPI07UT","A3DA07L58SV6EH","Approved","Tue May 21 16:35:04 GMT 2013","Tue May 21 16:40:27 GMT 2013","Tue May 21 18:40:27 GMT 2013","2013/05/21 18:40:31 +0000","","","323","100% (1/1)","100% (1/1)","100% (1/1)","Female","31","Bachelors degree","$25,000 - $37,000","Asian / Pacific Islander","No","2000","The amount is for a small portion of the medical bills. I am not fully sure that all of the injuries were from the tv falling on him, since he had ongoing medical issues from  a previous accident.","20","35,000","98106"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","250ER9Y8TNKI4H1XNG6H02OMPIZ7US","A1INVWHXZNG6AQ","Approved","Tue May 21 16:24:42 GMT 2013","Tue May 21 16:27:14 GMT 2013","Tue May 21 18:27:14 GMT 2013","2013/05/21 18:30:31 +0000","","","152","100% (2/2)","100% (1/1)","100% (1/1)","Female","21","Some High School","Less than $12,000","White","No","900","If they are responsible, they are only partially responsible. And his story is inconsistent so I don't trust him.","40","500","65201"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","250ER9Y8TNKI4H1XNG6H02OMPIZU7F","A34ZULY6WMWR0D","Approved","Tue May 21 16:32:12 GMT 2013","Tue May 21 16:40:49 GMT 2013","Tue May 21 18:40:49 GMT 2013","2013/05/21 18:45:30 +0000","","","517","100% (1/1)","100% (1/1)","100% (1/1)","Male","57","Graduate degree (Masters, Doctorate, etc.)","Less than $12,000","White","No","1000","You want a ""through"" explanation? I think you mean ""thorough,"" don't you?
And you are going to pay me a grand total of 43 cents for this?
OK, the fact that there is no record of of the Appliance Store doing the tv installation, plus the fact that the tv stayed in place for months before falling, tells me that the store cannot be held responsible for the tv falling.
Reimburse the drunken gambler (""Bar Customer"") for his ER visit and send him on his way. I don't have any patience for people who try to game the system by pretending to be injured.","0","5000","02871"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","25IVJ8EBDPGF3O4N7SQ9ZNDW7HF0FN","A2Y0ZGI29KQBTB","Approved","Tue May 21 16:38:46 GMT 2013","Tue May 21 16:46:51 GMT 2013","Tue May 21 18:46:51 GMT 2013","2013/05/21 18:50:31 +0000","","","485","100% (2/2)","100% (1/1)","100% (1/1)","Male","25","Bachelors degree","$62,000 - $75,000","Asian / Pacific Islander","Yes","5000000","To cover pain and suffering. Also the main could be permanent damage and thus the amount is to cover future medical visit or procedures.","70","","91326"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","25Y6RLPHIT3HDEJ62EX2VJQ2Q0K9H4","AVI7UDWV0Y3W3","Approved","Tue May 21 16:22:33 GMT 2013","Tue May 21 16:24:49 GMT 2013","Tue May 21 18:24:49 GMT 2013","2013/05/21 18:25:31 +0000","","","136","100% (1/1)","100% (1/1)","100% (1/1)","Male","25","Bachelors degree","$62,000 - $75,000","White","No","3000","His injuries weren't very severe and he had previous injuries.","0","3000","11751"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","26KBRI8IUB2YCRHUZOKLJ3L0441H5L","A2F79GFUWU5O96","Approved","Tue May 21 16:23:30 GMT 2013","Tue May 21 16:34:05 GMT 2013","Tue May 21 18:34:05 GMT 2013","2013/05/21 18:35:35 +0000","","","635","100% (2/2)","100% (2/2)","100% (1/1)","Female","30","Associates degree","$50,000 - $62,000","White","Yes","40,000","Because these injuries can cause lasting pain that might never go away.","80","60,000","90813"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","26KBRI8IUB2YCRHUZOKLJ3L0443H5N","AP1C3ZE41AMH1","Approved","Tue May 21 16:46:57 GMT 2013","Tue May 21 17:11:48 GMT 2013","Tue May 21 19:11:48 GMT 2013","2013/05/21 19:15:30 +0000","","","1491","100% (1/1)","100% (1/1)","100% (1/1)","Male","29","Some High School","$25,000 - $37,000","Black or African American","","0","I do not feel like the store is responsible.","0","500.0","30248"
"2VMEGDHDM25LQ0IYHSXHMZ6OSI6DNV","29GTL0XULRGNBTSE4I4XDFP7NG4P3G","Answer a Survey About a Court Case Settlement","You are the Jury! Provide your input about how much a trail case is worth.","survey, answers, trial, judge, easy, case, jury, research, opinion","$0.43","Tue May 21 15:47:22 GMT 2013","120","BatchId:1137060;","3600","7200","Sun May 26 15:47:22 GMT 2013","","","273NVP3TVOK5CXSGJUYQMOZFNJB415","A1G6ZPB30M8EN1","Approved","Tue May 21 16:30:53 GMT 2013","Tue May 21 16:34:16 GMT 2013","Tue May 21 18:34:16 GMT 2013","2013/05/21 18:35:35 +0000","","","203","100% (1/1)","100% (1/1)","100% (1/1)","Male","20","Some college, no degree","Less than $12,000","Asian / Pacific Islander","No","500","I awarded the amount I did because the bar customer provides a shaky story and even claimed to attempt to catch the TV at one point which implies he knew it might fall.  In addition his injuries were likely from an earlier case not from the TV.  For this reason I awarded him a small amount for the TV injury however I will award him no more than that.","30","3500","85748"
