id,createddatetime,postedtime,body,retweetcount,title,subtitle,summary,verb,userid,content,generator,geotype,language,favcount,urls,inreplyto,locationname,objecttype,nsale,provider,hashtags,expandedurl,kloutscore,rule,profilelocationtype,profilelocationlatitude,profilelocationlongitude,profilelocationcoordinates,kloutprofileid,profilelocationcountry,profilelocationlocality,profilelocationregion,id,displayname,followerscount,friendscount,listedcount,image,languages,link,locationdisplayname,preferredusername,statusescount,summary,twittertimezone,utcoffset,favoritescount
tag:search.twitter.com2005:376485567040880640,3000-01-01 00:00:00,2013-09-07 23:22:08,Fashion Week is here y`all #mbfw #nyfw http://t.co/IiHgaxuqM1,0,"","","",post,id:twitter.com:71671080,"",Instagram,"",en,-1,http://t.co/IiHgaxuqM1 ,"","",activity,f,Twitter,mbfw;nyfw,http://instagram.com/p/d-jjiBme1F/ ,26,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:71671080,Rachael Siron,71,82,0,https://si0.twimg.com/profile_images/378800000094876683/87f74e2fac61fc28656a8cd6506617fd_normal.jpeg,en,http://www.twitter.com/RachaelSiron,Manhattan New York City,RachaelSiron,1784,Iowa girl who came to Manhattan to chase her dream of becoming a Fashion Designer,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376487475973066752,3000-01-01 00:00:00,2013-09-07 23:29:43,@katelanphear always the coolest. #MBFW #moniquelhuillier,0,"","","",post,id:twitter.com:400839033,"",web,"",en,-1,"","","",activity,f,Twitter,MBFW;moniquelhuillier,"",43,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:400839033,masnjny.,4325,115,0,https://si0.twimg.com/profile_images/378800000278433880/d5cbfc40d396739414099720dccf85c7_normal.png,en,http://www.twitter.com/stockchicNYC,New York City,stockchicNYC,1979,Stock Trader. Fashionista. Movie & TV enthusiast. Former fashion insider but  keeps up to current happenings and goings ...,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376487407421771776,3000-01-01 00:00:00,2013-09-07 23:29:27,Me and paris hilton!! #mbfw #fashionweek #paris #hilton #parishilton http://t.co/qA0iaRX3HJ,0,"","","",post,id:twitter.com:18773335,"",Instagram,"",en,-1,http://t.co/qA0iaRX3HJ ,"","",activity,f,Twitter,mbfw;fashionweek;paris;hilton;parishilton,http://instagram.com/p/d-kfnEtU3u/ ,31,"contains:""#mbfw"";mbfw",point,40.16706,-74.49987,,,United States,"",New Jersey,id:twitter.com:18773335,GraysonBell,1343,1760,4,https://si0.twimg.com/profile_images/1871243864/BrianWebReadyy_normal.jpg,en,http://www.twitter.com/RealGraysonBell,NJ,RealGraysonBell,1521,Official twitter of Grayson Bell. Happily taken by @katiebaby78,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376487296797016064,3000-01-01 00:00:00,2013-09-07 23:29:01,RT @santosodette: @fabianzitta Genio total! #MBFW #ArgentineDesigners,1,"","","",share,id:twitter.com:168015925,"",Twitter for Android,"",en,-1,"","","",activity,f,Twitter,MBFW;ArgentineDesigners,"",59,"contains:""#mbfw"";mbfw",point,-34,-64,,,Argentina,"","",id:twitter.com:168015925,fabian zitta,4953,119,31,https://si0.twimg.com/profile_images/2358806459/image_normal.jpg,es,http://www.twitter.com/fabianzitta,argentina,fabianzitta,11938,Argentine fashion designer & doctor in anesthesiologist potencialista..IT consultant. mi HT #entrebocetosyampollas,Buenos Aires,-10800,
tag:search.twitter.com2005:376487153293082624,3000-01-01 00:00:00,2013-09-07 23:28:26,RT @denellewalton Day 3 is a wrap #nyfw #mbfw.Skirt dknyshirt uniqlojacket hmsneakers the_kooples @ Mercedes Benz… http://t.co/9HP0Cb2OgS,0,"","","",post,id:twitter.com:248300568,"",  HTC Peep,"",en,-1,http://t.co/9HP0Cb2OgS ,"","",activity,f,Twitter,nyfw;mbfw,http://bit.ly/1eqEFXK ,19,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:248300568,$Pretty Dee$,28,54,0,https://si0.twimg.com/profile_images/1340629933/image_normal.jpg,en,http://www.twitter.com/NYPrettyDee,NYC,NYPrettyDee,1065,"","",0,
tag:search.twitter.com2005:376487152080519168,3000-01-01 00:00:00,2013-09-07 23:28:26,Impressive as the logo appears in this piece in the #Spring2014 collection! #MBFW Congratulations @AlexanderWangNY http://t.co/swBtPgBSqx,0,"","","",post,id:twitter.com:61732880,"",web,"",en,-1,http://t.co/swBtPgBSqx ,"","",activity,f,Twitter,Spring2014;MBFW,http://bit.ly/17HudYK ,52,"contains:""#mbfw"";mbfw",point,10.63167,-71.64056,,,Bolivarian Republic of Venezuela,Maracaibo,Estado Zulia,id:twitter.com:61732880,Alexis Socorro,2543,2367,7,https://si0.twimg.com/profile_images/378800000184133069/9f913d5cbce8d007537b9045672c1754_normal.jpeg,es,http://www.twitter.com/AlexisSOS,Maracaibo - Venezuela,AlexisSOS,90036,Model / Blogger interested in #Fashion ... This is about me no one stops to expose my ideas and thoughts! Haters are my MOTIVATION / http://t.co/0QhLxLhB6q,Caracas,-16200,
tag:search.twitter.com2005:376487114420277248,3000-01-01 00:00:00,2013-09-07 23:28:17,Ready for @moniquelhuillier! #nyfw #mbfw (@ Mercedes Benz Fashion Week - @mbfashionweek w/ 86 others) http://t.co/kUpWFsJapj,0,"","","",post,id:twitter.com:23620062,"",foursquare,Point,en,-1,http://t.co/kUpWFsJapj ,"",Manhattan NY,activity,f,Twitter,nyfw;mbfw,http://4sq.com/17ZYO5N ,43,"contains:""#mbfw"";mbfw",point,44.97997,-93.26384,,,United States,Minneapolis,Minnesota,id:twitter.com:23620062,Sara Glassman,2893,1370,147,https://si0.twimg.com/profile_images/1247635150/twitter_profile_SG_normal.jpg,en,http://www.twitter.com/SaraRGlassman,Minneapolis MN,SaraRGlassman,4833,All the style that`s fit to tweet!,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376487962730455040,3000-01-01 00:00:00,2013-09-07 23:31:39,#NYFW @NoonByNoor Spring14 collection took by breath away. Check it out http://t.co/nV0kdkqqia Whats your favourite collection? #MBFW,0,"","","",post,id:twitter.com:418908438,"",web,"",en,-1,http://t.co/nV0kdkqqia ,"","",activity,f,Twitter,NYFW;MBFW,http://goo.gl/FesS2V ,45,"contains:""#mbfw"";mbfw",point,51.50853,-0.12574,,,United Kingdom,London,England,id:twitter.com:418908438,urban beauty said,492,1018,3,https://si0.twimg.com/profile_images/3718733837/ce3050de3e70f2d64260452363c00de8_normal.png,en,http://www.twitter.com/urbanbeautysaid,london,urbanbeautysaid,2566,You`ll find all the latest trends beauty products celeb styles tried and tested products and a bit of celeb gossip thrown in for fun!,Casablanca,3600,
tag:search.twitter.com2005:376487874314899456,3000-01-01 00:00:00,2013-09-07 23:31:18,#MajorMoves RT @denellewalton Day 3 #nyfw #mbfw @ Mercedes Benz Fashion Week http://t.co/23CyjniccK,0,"","","",post,id:twitter.com:248300568,"",  HTC Peep,"",en,-1,http://t.co/23CyjniccK ,"","",activity,f,Twitter,MajorMoves;nyfw;mbfw,http://bit.ly/1eqF5x8 ,19,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:248300568,$Pretty Dee$,28,54,0,https://si0.twimg.com/profile_images/1340629933/image_normal.jpg,en,http://www.twitter.com/NYPrettyDee,NYC,NYPrettyDee,1065,"","",0,
tag:search.twitter.com2005:376487846934482944,3000-01-01 00:00:00,2013-09-07 23:31:12,#selfies at #mbfw color_me_awesome @ Center 548 http://t.co/C2eIfBC58A,0,"","","",post,id:twitter.com:19644547,"",Instagram,Point,en,-1,http://t.co/C2eIfBC58A ,"",Manhattan NY,activity,f,Twitter,selfies;mbfw,http://instagram.com/p/d-ksazQ-dR/ ,19,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:19644547,Jessica Gould,67,170,0,https://si0.twimg.com/profile_images/3275437363/493f49f09be2a3137bb9aabc4ebc07f9_normal.jpeg,en,http://www.twitter.com/gouldj,nyc,gouldj,359,"",Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376487795747205120,3000-01-01 00:00:00,2013-09-07 23:30:59,Backstage trying out some products #sprayandgo #mbfw #nyfw #justforfun @ Mercedes Benz Fashion Week http://t.co/GAi6A45BVL,0,"","","",post,id:twitter.com:14305711,"",Instagram,Point,en,-1,http://t.co/GAi6A45BVL ,"",Manhattan NY,activity,f,Twitter,sprayandgo;mbfw;nyfw;justforfun,http://instagram.com/p/d-khlskjDZ/ ,80,"contains:""#mbfw"";mbfw",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:14305711,SHEfinds,21502,14337,986,https://si0.twimg.com/profile_images/2709917912/7f9f3ebdcaed722e338fbbc729c43199_normal.jpeg,en,http://www.twitter.com/shefinds,New York NY,shefinds,22678,SHEfinds founder Michelle Madhok and team bring the best of fashion & beauty plus exclusive access to sales. We navigate the crazy world of online shopping.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376487611684364289,3000-01-01 00:00:00,2013-09-07 23:30:16,Another winner of the #reelcodemedia #mbfw invitations congrats! #mbfw #free #free #fabulous… http://t.co/NJ5fUWiuMo,0,"","","",post,id:twitter.com:1444633350,"",Instagram,"",en,-1,http://t.co/NJ5fUWiuMo ,"","",activity,f,Twitter,reelcodemedia;mbfw;mbfw;free;free;fabulous…,http://instagram.com/p/d-kZEmAH-d/ ,54,"contains:""#mbfw"";mbfw",point,25.77427,-80.19366,,,United States,Miami,Florida,id:twitter.com:1444633350,#REELCODEMEDIA #RCM,136,443,4,https://si0.twimg.com/profile_images/378800000304193699/d2ae45bfedc12eef91cb82296220886a_normal.png,en,http://www.twitter.com/ReelCodeMedia,Miami FL,ReelCodeMedia,1238,Bring images to life using your mobile device and Reel Code Media App. Scan it View it Love it!!,Atlantic Time (Canada),-10800,
tag:search.twitter.com2005:376488781584801792,3000-01-01 00:00:00,2013-09-07 23:34:55,#mbfw #moniquelhuillier http://t.co/Maps8NcN8E,0,"","","",post,id:twitter.com:49846734,"",Instagram,"","",-1,http://t.co/Maps8NcN8E ,"","",activity,f,Twitter,mbfw;moniquelhuillier,http://instagram.com/p/d-lHJqPvZd/ ,24,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:49846734,Marco,149,155,1,https://si0.twimg.com/profile_images/1131198248/noi.se_web5_normal.jpg,en,http://www.twitter.com/Marco_NYC,nyc,Marco_NYC,333,"",Quito,-18000,
tag:search.twitter.com2005:376488638349324288,3000-01-01 00:00:00,2013-09-07 23:34:20,Amazing @alexanderwang show. #love #want all the laser cut. #mbfw #alexanderwang http://t.co/Ibt23jKahp,0,"","","",post,id:twitter.com:36103312,"",Instagram,"",en,-1,http://t.co/Ibt23jKahp ,"","",activity,f,Twitter,love;want;mbfw;alexanderwang,http://instagram.com/p/d-kyj1hv-R/ ,50,"contains:""#mbfw"";mbfw",point,51.50853,-0.12574,,,United Kingdom,London,England,id:twitter.com:36103312,Candice Lake,7114,127,104,https://si0.twimg.com/profile_images/378800000079265141/87171db11e4383978e2fc10266a9cee4_normal.png,en,http://www.twitter.com/CandiceLake,London,CandiceLake,2583,Photographer Blogger Contributing Style Editor at Vogue Australia. http://candicelake.com. instagram: @CandiceLake,London,3600,
tag:search.twitter.com2005:376488521139490816,3000-01-01 00:00:00,2013-09-07 23:33:52,"RT @tinammosca: ""Vodka is good for you."" #MBFW",1,"","","",share,id:twitter.com:36108230,"",Twitter for iPhone,"",en,-1,"","","",activity,f,Twitter,MBFW,"",40,"contains:""#mbfw"";mbfw",point,41.75038,-71.49978,,,United States,"",Rhode Island,id:twitter.com:36108230,Paige Elizabeth,362,678,0,https://si0.twimg.com/profile_images/3761311805/d42f96339b5d129ce167ac21df8dfd0a_normal.jpeg,en,http://www.twitter.com/MissPaigeMcK,rhode island,MissPaigeMcK,8235,addicted to retail,Quito,-18000,
tag:search.twitter.com2005:376488494266580992,3000-01-01 00:00:00,2013-09-07 23:33:46,Amazing!!! Two more winners of the #reelcodemedia #mbfw invitations #contest awesome job ladies.… http://t.co/LvMm0mg6MG,0,"","","",post,id:twitter.com:1444633350,"",Instagram,"",en,-1,http://t.co/LvMm0mg6MG ,"","",activity,f,Twitter,reelcodemedia;mbfw;contest,http://instagram.com/p/d-kzU4gH_H/ ,54,"contains:""#mbfw"";mbfw",point,25.77427,-80.19366,,,United States,Miami,Florida,id:twitter.com:1444633350,#REELCODEMEDIA #RCM,136,443,4,https://si0.twimg.com/profile_images/378800000304193699/d2ae45bfedc12eef91cb82296220886a_normal.png,en,http://www.twitter.com/ReelCodeMedia,Miami FL,ReelCodeMedia,1238,Bring images to life using your mobile device and Reel Code Media App. Scan it View it Love it!!,Atlantic Time (Canada),-10800,
tag:search.twitter.com2005:376488483252350976,3000-01-01 00:00:00,2013-09-07 23:33:43,#nyfw black #Alaia w #LouisVuitton alma bag OR clutch? #major #fashion decision for Monday #mbfw http://t.co/BW0sFRw7Kz,0,"","","",post,id:twitter.com:223172743,"",Instagram,"",en,-1,http://t.co/BW0sFRw7Kz ,"","",activity,f,Twitter,nyfw;Alaia;LouisVuitton;major;fashion;mbfw,http://instagram.com/p/d-k3H-NvtF/ ,45,"contains:""#mbfw"";mbfw",point,34.05223,-118.24368,,,United States,Los Angeles,California,id:twitter.com:223172743,stephanie,710,118,15,https://si0.twimg.com/profile_images/2887900804/f89062c988e07f098d41a2fffe42f4dd_normal.jpeg,en,http://www.twitter.com/stefie8888,los angeles,stefie8888,20370,vp merchandising-love Pucci Harry Winston Alaia McQueen Louis Vuitton Christian Louboutin Barneys Bergdorfs Neiman Marcus Parrot Cay Paris + my beau!,Pacific Time (US & Canada),-28800,
tag:search.twitter.com2005:376488315987320833,3000-01-01 00:00:00,2013-09-07 23:33:04,Any shoes that will make me walk like a pigeon or course my foot to bleed is NOT fashionable!! #IMO #nyfw #mbfw,0,"","","",post,id:twitter.com:16115645,"",Echofon,"",en,-1,"","","",activity,f,Twitter,IMO;nyfw;mbfw,"",46,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:16115645,xoxo Saneeta Renee,766,748,33,https://si0.twimg.com/profile_images/1734897221/accessories_normal.png,en,http://www.twitter.com/ChicInspector,NYC,ChicInspector,14316,http://ChicInspector.com is a witty commentary point of view from a fashionista that has her eyes on it all.,Quito,-18000,
tag:search.twitter.com2005:376488104783544320,3000-01-01 00:00:00,2013-09-07 23:32:13,Flash on @parishilton. #NYFW #NYC #GALAXYS4 #ronson #MBFW @ Mercedes Benz Fashion Week http://t.co/GGcvcL89ns,0,"","","",post,id:twitter.com:15391930,"",Instagram,Point,en,-1,http://t.co/GGcvcL89ns ,"",Manhattan NY,activity,f,Twitter,NYFW;NYC;GALAXYS4;ronson;MBFW,http://instagram.com/p/d-kU7JGWWM/ ,77,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:15391930,John de Guzmán,2065,395,98,https://si0.twimg.com/profile_images/3691544414/8d6865f31541d0cd49e09786c6965904_normal.jpeg,en,http://www.twitter.com/johndeguzman,NYC,johndeguzman,23293,I never get tired of being tired. This happened: http://bit.ly/10uWGk2. I do lots of instagram. Say hi because I think I like you. #NYC! Bababooey.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376488095262060544,3000-01-01 00:00:00,2013-09-07 23:32:11,I know it`s early for fashion week but I`m going to say that pink is happening for spring 2014. (Pastels too!) #nyfw #mbfw,0,"","","",post,id:twitter.com:23620062,"",txt,"",en,-1,"","","",activity,f,Twitter,nyfw;mbfw,"",43,"contains:""#mbfw"";mbfw",point,44.97997,-93.26384,,,United States,Minneapolis,Minnesota,id:twitter.com:23620062,Sara Glassman,2893,1370,147,https://si0.twimg.com/profile_images/1247635150/twitter_profile_SG_normal.jpg,en,http://www.twitter.com/SaraRGlassman,Minneapolis MN,SaraRGlassman,4833,All the style that`s fit to tweet!,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376489534198136832,3000-01-01 00:00:00,2013-09-07 23:37:54,#Gowns #Amazing #MONIQUELHULLIER #MBFW https://t.co/dFZMLPUjPw,0,"","","",post,id:twitter.com:31427395,"",Vine - Make a Scene,"","",-1,https://t.co/dFZMLPUjPw ,"","",activity,f,Twitter,Gowns;Amazing;MONIQUELHULLIER;MBFW,https://vine.co/v/hJ9xtAp7nbv ,54,"contains:""#mbfw"";mbfw",point,31.25044,-99.25061,,,United States,"",Texas,id:twitter.com:31427395,Christian Ramirez,1796,974,16,https://si0.twimg.com/profile_images/378800000139432153/3f57e782f19239f1fa83d5aff88ca164_normal.jpeg,en,http://www.twitter.com/CDRamirez,Texas,CDRamirez,3444,Actor-Model-Celebrity Fashion Stylist,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376489517374775296,3000-01-01 00:00:00,2013-09-07 23:37:50,I want her in my life. ❤ Obsessing over everything about this look. #JonathanSimkhai #MBFW #NYFW http://t.co/YP0RoWPZ3k,0,"","","",post,id:twitter.com:253440234,"",Instagram,"",en,-1,http://t.co/YP0RoWPZ3k ,"","",activity,f,Twitter,JonathanSimkhai;MBFW;NYFW,http://instagram.com/p/d-lMLpsovI/ ,42,"contains:""#mbfw"";mbfw",point,35.46756,-97.51643,,,United States,Oklahoma City,Oklahoma,id:twitter.com:253440234,Colin Anderson,315,302,0,https://si0.twimg.com/profile_images/378800000145161797/ce99e3668d2c353417f5b592ebf97f45_normal.jpeg,en,http://www.twitter.com/BallinWithColin,Oklahoma City Oklahoma,BallinWithColin,5393,Live your life.,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376489330384334848,3000-01-01 00:00:00,2013-09-07 23:37:05,#nyfw #mbfw white #Alaia dress with black #LouisVuitton mon amour clutch OR grenadine little Louis?… http://t.co/1DEkS9b0QW,0,"","","",post,id:twitter.com:223172743,"",Instagram,"",en,-1,http://t.co/1DEkS9b0QW ,"","",activity,f,Twitter,nyfw;mbfw;Alaia;LouisVuitton,http://instagram.com/p/d-lSyUtvtx/ ,45,"contains:""#mbfw"";mbfw",point,34.05223,-118.24368,,,United States,Los Angeles,California,id:twitter.com:223172743,stephanie,710,118,15,https://si0.twimg.com/profile_images/2887900804/f89062c988e07f098d41a2fffe42f4dd_normal.jpeg,en,http://www.twitter.com/stefie8888,los angeles,stefie8888,20370,vp merchandising-love Pucci Harry Winston Alaia McQueen Louis Vuitton Christian Louboutin Barneys Bergdorfs Neiman Marcus Parrot Cay Paris + my beau!,Pacific Time (US & Canada),-28800,
tag:search.twitter.com2005:376489243117232128,3000-01-01 00:00:00,2013-09-07 23:36:45,#NYFW The @JillStuart Spring14 collection rocks! Check out my favourite items from her collection http://t.co/nV0kdkqqia #MBFW,0,"","","",post,id:twitter.com:418908438,"",web,"",en,-1,http://t.co/nV0kdkqqia ,"","",activity,f,Twitter,NYFW;MBFW,http://goo.gl/FesS2V ,45,"contains:""#mbfw"";mbfw",point,51.50853,-0.12574,,,United Kingdom,London,England,id:twitter.com:418908438,urban beauty said,492,1018,3,https://si0.twimg.com/profile_images/3718733837/ce3050de3e70f2d64260452363c00de8_normal.png,en,http://www.twitter.com/urbanbeautysaid,london,urbanbeautysaid,2566,You`ll find all the latest trends beauty products celeb styles tried and tested products and a bit of celeb gossip thrown in for fun!,Casablanca,3600,
tag:search.twitter.com2005:376489146250199040,3000-01-01 00:00:00,2013-09-07 23:36:21,#MoniqueLhuillier  #MBFW #NYC #NYFW #FashionWeek @mbfashionweek @ Mercedes Benz Fashion Week http://t.co/AnottdcIAw,0,"","","",post,id:twitter.com:60143292,"",Instagram,Point,en,-1,http://t.co/AnottdcIAw ,"",Manhattan NY,activity,f,Twitter,MoniqueLhuillier;MBFW;NYC;NYFW;FashionWeek,http://instagram.com/p/d-lRNAi0Ye/ ,41,"contains:""#mbfw"";mbfw",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:60143292,Michael Psomas,979,657,22,https://si0.twimg.com/profile_images/378800000275669068/c63a24475a3a9c477b002e2ea6317410_normal.jpeg,en,http://www.twitter.com/Michael_Psomas,New York New York!,Michael_Psomas,10798,Fashion Addict. World Traveler. Living in NYC. Greek. Fashion PR. Original Jersey Boy. Instagram: Mpstyles,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376489135084539904,3000-01-01 00:00:00,2013-09-07 23:36:19,RT @MBfashionweek: #backstage at @herveleger with the fabulous Ms. Nicki Minaj #MBFW http://t.co/PtnSYWOWll,41,"","","",share,id:twitter.com:79903408,"",web,"",en,-1,http://t.co/PtnSYWOWll ,"","",activity,f,Twitter,backstage;MBFW,http://instagram.com/p/d-LGQtntOe/ ,48,"contains:""#mbfw"";mbfw",point,19,-70.66667,,,Dominican Republic,"","",id:twitter.com:79903408,NWTS Sep.24th,7152,203,8,https://si0.twimg.com/profile_images/378800000403902301/a7f1ed34fa16cfc5ab6e4253968f53b6_normal.jpeg,en,http://www.twitter.com/ChristianOVO,santo domingo.,ChristianOVO,132946,nineteen. dominican. drake & nicki.,Central America,-21600,
tag:search.twitter.com2005:376489033788301312,3000-01-01 00:00:00,2013-09-07 23:35:55,Stopped by the @lookbookdotnu event! #lookbook #mbfw http://t.co/CBYWsvQzQ5,0,"","","",post,id:twitter.com:27384388,"",Instagram,"",en,-1,http://t.co/CBYWsvQzQ5 ,"","",activity,f,Twitter,lookbook;mbfw,http://instagram.com/p/d-lFAkw7Oe/ ,68,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:27384388,Audrey Kitching,93065,198,1256,https://si0.twimg.com/profile_images/378800000250195207/85df4f1f7bd61a0e091cb1f72ec56cb7_normal.jpeg,en,http://www.twitter.com/AudreyKitching,NYC / LA,AudreyKitching,33707,"Model Blogger Fashion Journalist Style Editor At Spin Media Designer Reiki Master 

shop my store http://www.crystalcactus.com",Mountain Time (US & Canada),-21600,
tag:search.twitter.com2005:376488975575580672,3000-01-01 00:00:00,2013-09-07 23:35:41,MOVIE NIGHT! 🎬I`ve had a long week! Need to relax &amp; save energy for #mbfw Time 2 chilax in front of the tube!📺 Xox💋💋 http://t.co/PbOvcSXmmP,0,"","","",post,id:twitter.com:19192100,"",Twitter for iPhone,"",en,-1,http://t.co/PbOvcSXmmP ,"","",activity,f,Twitter,mbfw,"",82,"contains:""#mbfw"";mbfw",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:19192100,Betsey Johnson,427608,62118,3563,https://si0.twimg.com/profile_images/3664844702/10d42ef48c82886f311ac444622d2a6c_normal.jpeg,en,http://www.twitter.com/xoBetseyJohnson,New York NY,xoBetseyJohnson,6057,Official Twitter for Betsey Johnson. I tweet!,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376490055382364160,3000-01-01 00:00:00,2013-09-07 23:39:58,Working backstage with colormeawesome #mbfw #nyfw #longhairdontcare http://t.co/3scwCNabMS,0,"","","",post,id:twitter.com:20563978,"",Instagram,"",en,-1,http://t.co/3scwCNabMS ,"","",activity,f,Twitter,mbfw;nyfw;longhairdontcare,http://instagram.com/p/d-lt68mf-R/ ,42,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:20563978,Clay Nielsen,463,179,11,https://si0.twimg.com/profile_images/3038385262/c674859070d63c2853af15a311ae7b4a_normal.jpeg,en,http://www.twitter.com/thisisclay,New York City,thisisclay,3357,New York City based freelance hair dresser. Cyclist and pork belly enthusiast. I function on coffee and yoga. Check out my work at http://www.ClayCutsHair.com,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376490044741005312,3000-01-01 00:00:00,2013-09-07 23:39:56,After a long day of #NYFW shows@ChoupettesDiary is getting a second wind sipping champs at @TheCarltonNY for @CaravanStudio`s #MBFW @soirée,0,"","","",post,id:twitter.com:27381858,"",web,"",en,-1,"","","",activity,f,Twitter,NYFW;MBFW,"",53,"contains:""#mbfw"";mbfw",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:27381858,Ashley Tschudin,8488,5868,423,https://si0.twimg.com/profile_images/1691459647/cocktail-logo22_normal.jpg,en,http://www.twitter.com/CocktailChic,New York Los Angeles,CocktailChic,27742,@IcedMedia Content Creator Previously @DailyFrontRow Social Media Director Cocktail Chic Creator & Editor and recently revealed @ChoupettesDiary,Pacific Time (US & Canada),-28800,
tag:search.twitter.com2005:376489920350912512,3000-01-01 00:00:00,2013-09-07 23:39:26,Cute mommy moment backstage #mbfw @VaselineBrand #sprayandgo #TooCute http://t.co/FqDIq0spTF,0,"","","",post,id:twitter.com:32604347,"",Twitter for iPhone,"",en,-1,http://t.co/FqDIq0spTF ,"","",activity,f,Twitter,mbfw;sprayandgo;TooCute,"",48,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:32604347,Jeanine Edwards,67763,2841,612,https://si0.twimg.com/profile_images/1311703247/yhwwk_normal.jpg,en,http://www.twitter.com/momfinds,NYC,momfinds,8846,Editor of http://MOMfinds.com,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376489905524064256,3000-01-01 00:00:00,2013-09-07 23:39:22,Some girl talk.... Wondering whats about...  @JESSICAALBA @CJRONSON http://t.co/vgMIvZUnMy #mbfw #nyfw by @ThePRdiary,0,"","","",post,id:twitter.com:462746293,"",HootSuite,"",en,-1,http://t.co/vgMIvZUnMy ,"","",activity,f,Twitter,mbfw;nyfw,http://facesofnyfw.com/#entry/522bb8d473d14e0200001a01 ,58,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:462746293,Faces Of NYFW ™,2062,1787,38,https://si0.twimg.com/profile_images/3250671599/88466a30697eea39bae65dfd80102878_normal.jpeg,en,http://www.twitter.com/FONYFW,NYC,FONYFW,4731,The visual heartbeat of New York Fashion Week! AW13 presented & curated by @bentrovatomag. Tag #FONYFW on Twitter/Tumblr/Instagram. A @sociuslive production.,Eastern Time (US & Canada),-18000,
tag:search.twitter.com2005:376491142013284352,3000-01-01 00:00:00,2013-09-07 23:44:17,Paris 😍 #mbfw http://t.co/D5LzA7m1xA,0,"","","",post,id:twitter.com:35015171,"",Instagram,"","",-1,http://t.co/D5LzA7m1xA ,"","",activity,f,Twitter,mbfw,http://instagram.com/p/d-gqUVj7QF/ ,40,"contains:""#mbfw"";mbfw",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:35015171,Hannah Wolfe,131,126,0,https://si0.twimg.com/profile_images/378800000265440662/a2b6cdc78c3fa867c4dd1f9156445061_normal.jpeg,en,http://www.twitter.com/hrwolfepack,New York NY,hrwolfepack,4314,i write susan boyle fanfics.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376491052653613056,3000-01-01 00:00:00,2013-09-07 23:43:56,Pretty &amp; playful @cjronson cc: @alyssavingan #charlotteronson #nyfw #mbfw #spring14 @ Mercedes Benz… http://t.co/i61i6D1wHV,0,"","","",post,id:twitter.com:517957592,"",Instagram,Point,en,-1,http://t.co/i61i6D1wHV ,"",Manhattan NY,activity,f,Twitter,charlotteronson;nyfw;mbfw;spring14,http://instagram.com/p/d-lpqau5m3/ ,25,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:517957592,Laura Laj ,215,696,3,https://si0.twimg.com/profile_images/3056569949/5b4743f1236b7f49228828d47ece56d7_normal.jpeg,en,http://www.twitter.com/LaurLaj,New York City ,LaurLaj,1296,Fashion Associate. Lover of fashion art music theater beauty photography food entertainment and SoulCycle. Ya dig?,Eastern Time (US & Canada),-14400,
